taxyear,N,community,ratio1,ratio,value,erate,taxes,av,av1,appeal_flag,condo,tract2010,white,black,hispanic,nativ,asian,two,medhinc,college,poverty
2009-2015,134,Not in Chicago,1.0875044,1.0811844,130000,0.036820557,4851.0947,14149,14196.5,0.11940298,0.044776119,828701,0.3338246,0.59518546,0.081306808,0.002947679,0.042986982,0.025055269,56445,0.2038001,0.11009891
2009-2015,137,Not in Chicago,1.046,1.0261719,120000,0.032836739,3548.8,11046,11209,0.12408759,0.087591238,828702,0.22091131,0.7196908,0.081163548,0.00081367,0.035191212,0.023393003,59313,0.13685474,0.16546619
2009-2015,253,Not in Chicago,1.0458823,1.0204,162000,0.039495252,5759.0801,17148,17678,0.079051383,0,828801,0.54518014,0.35238478,0.12316361,0.000603743,0.071241699,0.030589655,79306,0.26572713,0.086805552
2009-2015,108,Not in Chicago,1.1253097,1.1168751,99000,0.038148582,4080.585,11540.5,11628,0.037037037,0,828802,0.6086241,0.26596445,0.21461488,0.003620803,0.09809085,0.023699803,59871,0.1442292,0.13511313
2009-2015,39,Not in Chicago,1.280125,1.280125,70000,0.035517257,2343.6499,7975,7975,0.051282052,0,828900,0.34107143,0.33010203,0.52270406,0.008418367,0.28443879,0.035969388,38179,0.080905735,0.24602468
2009-2015,3,Not in Chicago,0.50373334,0.50373334,75000,0.013316399,998.72998,3778,3778,0,0,829000,0.030143181,0.92162776,0.063300677,0,0.031650338,0.016578749,23864,0.005829016,0.78108805
2009-2015,36,Not in Chicago,1.0540625,1.0122917,37500,0.024493597,801.935,3496,3496,0.083333336,0,829100,0.47200772,0.21862935,0.67253864,0.009893823,0.26351351,0.035955597,32801,0.021717669,0.36475813
2009-2015,118,Not in Chicago,1.1089468,1.1029608,89952.5,0.035950527,3306.9351,9717,9717,0.050847456,0,829200,0.43068391,0.29524449,0.42127374,0.011258612,0.23138969,0.031423289,46698,0.099481694,0.2069888
2009-2015,167,Not in Chicago,1.0693077,1.0465546,127000,0.035308301,4413.9199,13185,13228,0.083832338,0.005988024,829301,0.47513813,0.38623807,0.18834756,0.002260171,0.12179809,0.014565545,62123,0.15998979,0.16943097
2009-2015,23,Not in Chicago,1.2428445,1.235,94500,0.044283144,3091.3201,8956,8956,0.086956523,0,829302,0.16825716,0.68081367,0.21145153,0.003264691,0.12330487,0.024359617,26563,0.03697522,0.35845423
2009-2015,7,Not in Chicago,0.84173286,0.84173286,41800,0.032982599,1957.29,6104,6104,0,0,829401,0.028694404,0.89956957,0.076757535,0.00215208,0.043758966,0.025824964,20982,0.032169748,0.61054075
2009-2015,16,Not in Chicago,1.1774311,1.1774311,53500,0.044240728,3078.49,6083.5,6083.5,0.1875,0.125,829402,0.34279737,0.58846384,0.058876269,0.001195457,0.035863716,0.031679619,39648,0.15269907,0.13927826
2009-2015,130,Not in Chicago,1.0420294,1.0385001,93000,0.023519255,2231.4399,9557,9578.5,0.023076924,0,829500,0.63434637,0.16594307,0.35214666,0.005547516,0.17028461,0.023878437,49653,0.066440351,0.15979631
2009-2015,132,Not in Chicago,0.7957716,0.7957716,76666,0.019115727,1447.47,6013,6013,0.045454547,0,829600,0.81711298,0.09046375,0.17243631,0.004245591,0.059438277,0.028739385,47455,0.06777963,0.10717863
2009-2015,50,Not in Chicago,1.060739,1.060739,154500,0.029108329,4130.71,15470,15470,0.039999999,0,829700,0.22418948,0.73442173,0.059553921,0.004138882,0.02207404,0.015175902,34028,0.071083911,0.29586914
2009-2015,463,Not in Chicago,0.99351853,0.98383564,190000,0.03724318,6980.0601,19150,19408,0.10367171,0.15550756,829800,0.52712607,0.40967742,0.032404691,0.001026393,0.034457479,0.02771261,91637,0.38182762,0.037649151
2009-2015,532,Not in Chicago,1.0442379,1.0086625,147000,0.036823153,5250.0098,14184,14837,0.22180451,0.37406015,829901,0.30946934,0.63346297,0.034194876,0.001715462,0.035681609,0.019670632,67517,0.25519723,0.073828518
2009-2015,315,Not in Chicago,1.0483761,1.01144,150000,0.039168302,5561.0298,14368,14634,0.18730159,0.26984128,829902,0.15229386,0.81633294,0.017814914,0.000945925,0.017341951,0.013085291,78292,0.34365061,0.038321309
2009-2015,324,Not in Chicago,1.0560069,1.0118095,158950,0.037614286,5676.9199,15388.5,15622,0.16975309,0.10493827,830003,0.050093926,0.90707576,0.03068253,0.002504696,0.023043206,0.017282404,70385,0.17790669,0.14587866
2009-2015,280,Not in Chicago,1.0887644,1.0506936,168000,0.035699956,5801.2998,17179,17601,0.16071428,0.028571429,830004,0.13327803,0.81515276,0.039540991,0.001659063,0.027789298,0.022120835,80137,0.23306392,0.066568702
2009-2015,203,Not in Chicago,1.1316216,1.0922728,187500,0.03691382,6875.2798,19431,19545,0.10344828,0.039408866,830005,0.25145313,0.70280516,0.021228204,0.00075815,0.027293405,0.017690169,77321,0.34935817,0.070979111
2009-2015,98,Not in Chicago,1.1052096,1.0744839,119950,0.035588011,4126.375,12460.5,12746.5,0.13265306,0.010204081,830006,0.3614797,0.56413347,0.083232813,0.002412545,0.038198631,0.033775635,51420,0.19529006,0.067011297
2009-2015,96,Not in Chicago,1.1190214,1.0983597,100000,0.034059759,3293.3799,9951,9980,0.16666667,0.020833334,830007,0.16491367,0.78507638,0.045445524,0.00099226,0.029569359,0.019448303,51250,0.14299643,0.18459539
2009-2015,190,Not in Chicago,1.1185083,1.0653369,135000,0.041029833,5564.9854,14491,14703,0.14210527,0.057894737,830008,0.094335467,0.85937846,0.028212475,0.00132246,0.018955257,0.026008375,75798,0.21967815,0.051625445
2009-2015,114,Not in Chicago,1.1887968,1.1279538,92500,0.050578956,4764.6899,10689,10917,0.15789473,0,830100,0.24612634,0.68742549,0.06227652,0.001191895,0.025327772,0.039928485,73088,0.15772501,0.14511873
2009-2015,107,Not in Chicago,1.18725,1.161,127000,0.039382666,4235.96,13476,13476,0.18691589,0.065420561,830201,0.18239582,0.76079237,0.040179405,0.001308167,0.020370025,0.035133619,52241,0.24160951,0.088888891
2009-2015,106,Not in Chicago,1.1743869,1.1578616,90000,0.05357736,5221.1553,11163.5,11189,0.094339624,0.056603774,830202,0.30708882,0.62118238,0.064443819,0.006724573,0.031101149,0.033903055,67267,0.20403057,0.19263378
2009-2015,52,Not in Chicago,1.2766854,1.1729217,51750,0.0680722,4190.1797,6651.5,6880,0.23076923,0.23076923,830300,0.3077085,0.62784332,0.057708509,0.003159225,0.026326874,0.034962088,30250,0.17256294,0.18786736
2009-2015,121,Not in Chicago,1.2426949,1.1899782,65000,0.060677294,4099.5801,7912,7958,0.14876033,0,830400,0.44531778,0.4756344,0.078374133,0.004266786,0.033460587,0.041320458,48799,0.1618216,0.20448768
2009-2015,21,South Lawndale,1.41775,1.41775,115000,0.021497177,2022.11,14780,14780,0.047619049,0,830500,0.64871246,0.006437768,0.9669528,0.003004292,0.3197425,0.022103004,49115,0.047556143,0.22963452
2009-2015,127,Rogers Park,1.0091112,0.94696969,200000,0.014019747,2639.0601,20085,20940,0.23622048,0.67716533,830600,0.49930069,0.16483517,0.43956044,0.007992008,0.27792206,0.049950048,42078,0.25372398,0.26852125
2009-2015,213,Uptown,0.98657775,0.92717212,239250,0.013432466,3112.03,21768,23668,0.38967136,0.95774651,830700,0.49870497,0.33317637,0.15540381,0.00753473,0.13538969,0.025194256,37692,0.34116226,0.26009932
2009-2015,129,Lincoln Square,0.92240626,0.90956664,292000,0.014360229,3832.3601,27058,27452,0.30232558,0.71317828,830800,0.7745713,0.043496445,0.17231284,0.00418235,0.14345463,0.034295272,57887,0.58071321,0.086938173
2009-2015,244,Logan Square,0.89098608,0.86626589,320250,0.013628775,4501.5952,29310,30714,0.39344263,0.61475408,830900,0.67431355,0.05109489,0.40111226,0.00973236,0.22349671,0.041362531,81302,0.44224656,0.10137761
2009-2015,377,Logan Square,0.8228718,0.81073368,485000,0.012950041,6226.6802,39465,39831,0.26790452,0.58355439,831000,0.85173059,0.015902713,0.088400371,0.001870907,0.10710945,0.023386342,117180,0.74372083,0.013336297
2009-2015,241,Avondale,1.0845231,1.0320841,250000,0.015772607,3962.6001,26927,27549,0.186722,0.26556018,831100,0.57600963,0.031799275,0.60311282,0.009928888,0.33798471,0.044277471,49085,0.14258961,0.13817549
2009-2015,46,Hermosa,1.3991387,1.2651,168000,0.021592768,3702.4551,24127.5,24793,0.086956523,0.065217391,831200,0.38498306,0.05277833,0.91475803,0.00398327,0.51722765,0.041027684,36271,0.022494888,0.27075663
2009-2015,11,Austin,1.3950595,1.3950595,135000,0.017295999,2602.6899,18601,18601,0,0,831300,0.16796875,0.52031249,0.43593749,0.01328125,0.28593749,0.0125,38482,0.007800312,0.30733231
2009-2015,20,Austin,1.0741875,1.0741875,161000,0.015373919,2072.665,17072.5,17072.5,0.1,0,831400,0.16902834,0.67037785,0.19298245,0.00708502,0.13663967,0.016869096,28750,0.085323036,0.30301967
2009-2015,130,Belmont Cragin,1.2430036,1.2363378,170600,0.018635958,3251.9751,21699,22000.5,0.092307694,0.2846154,831500,0.57955378,0.062025007,0.58641821,0.008580535,0.30914441,0.040696248,55136,0.079487182,0.073846154
2009-2015,155,Montclare,1.2785652,1.2770588,185000,0.019492973,3618.48,24406,25046,0.058064517,0.08387097,831600,0.57056397,0.07909216,0.62971115,0.006740028,0.30591473,0.037689134,40810,0.098508105,0.11178528
2009-2015,98,Portage Park,1.0809011,1.0418091,313750,0.017139215,4309.4902,30003,31181.5,0.14285715,0.030612245,831700,0.6274699,0.020240964,0.54409641,0.009638554,0.28530121,0.057349399,67037,0.20516129,0.088172041
2009-2015,169,North Park,1.05628,0.99607843,260000,0.015241021,4271.48,27880,29023,0.21301775,0.25443786,831800,0.55820942,0.050458714,0.23046504,0.00790889,0.33391333,0.049509648,56791,0.24583867,0.18165813
2009-2015,339,Lake View,0.93495238,0.90266669,390000,0.01414446,5314.1899,35520,38194,0.26548672,0.69321531,831900,0.91645199,0.013986014,0.07618697,0.000736106,0.048951048,0.019874861,100786,0.68162692,0.037166901
2009-2015,221,Lake View,0.93761796,0.91713369,426000,0.014927832,6197.5298,39737,40607,0.18099548,0.92307693,832000,0.8882091,0.022246942,0.075083427,0.001112347,0.063403785,0.025027808,109219,0.5438112,0.18629174
2009-2015,334,Lake View,0.91857171,0.89164281,324250,0.014156241,4293.665,28179,29063,0.36526945,0.83832335,832100,0.71064603,0.18107371,0.095541403,0.002729754,0.083105855,0.022444647,65404,0.49819168,0.14044605
2009-2015,297,Logan Square,0.90689188,0.88138992,495000,0.01411571,6843.4502,44389,46007,0.21212122,0.45454547,832200,0.87040818,0.01904762,0.13945578,0.004761905,0.082312927,0.023469388,89420,0.63157892,0.075140685
2009-2015,216,Logan Square,0.88809699,0.86995983,425500,0.01379688,6151.3203,39041,40488,0.16203703,0.47685185,832300,0.8128342,0.029411765,0.17754011,0.000534759,0.13529412,0.021925135,100197,0.56983238,0.061695408
2009-2015,312,Logan Square,0.74501514,0.72520685,320000,0.011526578,3817.73,25364,26128,0.17307693,0.55769229,832400,0.684376,0.041810751,0.469978,0.005344231,0.21942785,0.049041182,81667,0.38618064,0.20289855
2009-2015,371,Lincoln Park,0.93566197,0.8998,587000,0.0146367,8069.5298,51182,54893,0.32075471,0.64150941,832500,0.83832502,0.06849695,0.075707152,0.001941209,0.063227952,0.028008875,61484,0.41988796,0.24201681
2009-2015,540,Lincoln Park,0.89438963,0.87857854,541125,0.013845374,7308.105,46631.5,47769.5,0.27962962,0.63703704,832600,0.91762811,0.022806548,0.033270728,0.001073249,0.042125035,0.016367052,123851,0.65435946,0.11151303
2009-2015,79,Near West Side,0.90907693,0.8909142,445000,0.014204875,6039.02,40409,41104,0.41772151,0.29113925,832900,0.66500902,0.045207955,0.085443035,0.001808318,0.26627487,0.02169982,39300,0.48558989,0.43416959
2009-2015,676,Near West Side,0.77572942,0.74248034,365000,0.011472885,3964.0601,26464,27545.5,0.42751479,0.9585799,833000,0.76336706,0.125,0.037210982,0.002528902,0.087789014,0.021315029,111181,0.63116735,0.14671384
2009-2015,1607,Near West Side,0.7933023,0.73121953,320000,0.011469438,3406.72,22982,24590,0.44119477,0.94150591,833100,0.68905002,0.16258158,0.071211025,0.001450326,0.12255257,0.024365483,104930,0.65817899,0.12602818
2009-2015,87,Near West Side,0.95738983,0.91010678,350000,0.01446581,5136.7002,34500,36537,0.19540229,0.45977011,833300,0.59789288,0.054433715,0.11720808,0.001755926,0.32001755,0.025899911,56058,0.28781968,0.40095362
2009-2015,13,South Chicago,1,0.72994286,173000,0.011516772,1831.36,11961,15270,0.23076923,0,833900,0.22881356,0.51510686,0.47126013,0.02284451,0.21518055,0.018054532,23672,0.049327355,0.39910313
2009-2015,15,Roseland,0.90623999,0.90623999,125000,0.011662988,1477.25,10730,10730,0,0,834000,0.004955947,0.98265421,0.014867841,0.000550661,0.002753304,0.009085903,36019,0.039783493,0.19215156
2009-2015,54,South Shore,1.0414834,1.0414834,174950,0.015249395,2542.75,16003,16003,0.037037037,0,834200,0.00829288,0.97269416,0.01881068,0.003033981,0.00566343,0.010315534,40482,0.13943677,0.25841156
2009-2015,119,Avalon Park,0.87954545,0.87662196,159000,0.013139473,2033.6801,13999,14077,0.016806724,0,834300,0.011415525,0.96133941,0.014764079,0.002739726,0.007305936,0.017199391,48849,0.17266187,0.16642685
2009-2015,121,Woodlawn,0.99926829,0.90439999,165000,0.012826487,2109.1799,13326,15293,0.28925619,0.69421488,834400,0.0490456,0.90535527,0.023329798,0.002651114,0.012460234,0.030487806,33750,0.19267666,0.19564924
2009-2015,13,Washington Park,1.2313746,1.2313746,140000,0.017362857,2149.0601,13546,13546,0.30769232,0.23076923,834500,0.006101695,0.98101693,0.008135594,0.000677966,0,0.01220339,23913,0.056609843,0.43357992
2009-2015,29,Englewood,0.91982609,0.85033333,102000,0.012724223,1502.28,10562,11071,0.41379312,0.068965517,834600,0.009264161,0.97723663,0.012440445,0.000529381,0.003970355,0.008999471,18829,0.029616725,0.42044136
2009-2015,29,Englewood,0.57909089,0.57909089,265000,0.009030037,2501.6599,15208,15208,0,0,834700,0.008662175,0.96631378,0.01973051,0.005293551,0.010587103,0.009143408,23156,0.02316412,0.52045345
2009-2015,20,Englewood,0.5663352,0.5663352,323000,0.008671504,2228.135,14064.5,14064.5,0.050000001,0,834800,0.004096262,0.97542244,0.010752688,0.002560164,0.001024066,0.016897082,16558,0.020387359,0.4678899
2009-2015,12,West Englewood,0.77129561,0.77129561,207500,0.010429986,2437.4551,15801,15801,0,0,834900,0.007922535,0.97183096,0.008362676,0.007482395,0.002640845,0.01012324,14451,0.029039618,0.534329
2009-2015,68,Chicago Lawn,1.0955126,1.0800822,122750,0.01626998,1995.985,13763.5,13763.5,0.029411765,0.05882353,835000,0.15420561,0.63274491,0.34579438,0.002076843,0.19262721,0.018345449,28991,0.034634273,0.40665117
2009-2015,44,Gage Park,1.2357925,1.2357925,103750,0.017361948,1922.52,13466.5,13466.5,0.022727273,0,835100,0.39541814,0.21586888,0.76308435,0.011175266,0.35257962,0.024958093,38516,0.026570048,0.17372724
2009-2015,57,Garfield Ridge,1.0417777,1.0417777,170000,0.015546363,2527.1399,16193,16193,0.01754386,0.070175439,835200,0.68155342,0.033980582,0.52087379,0.003883495,0.26165047,0.018932039,46452,0.091723204,0.096065126
2009-2015,9,Fuller Park,1.2314615,1.1460465,50000,0.012693857,888.57001,6680,6680,0.11111111,0,835500,0.031007752,0.93619561,0.023852117,0.000596303,0.015503876,0.016696481,13788,0.078798182,0.45578232
2009-2015,6,Fuller Park,0.58963412,0.58963412,165000,0.008756488,1947.155,12371,12371,0,0,835600,0.011676397,0.91075897,0.076730609,0,0.065888241,0.011676397,18071,0.063380279,0.35123238
2009-2015,32,Grand Boulevard,1.0490284,1.0105035,186200,0.016967883,3188.99,18905.5,19024,0.25,0.53125,835800,0.026649747,0.93972081,0.019035533,0.004441625,0.003807107,0.02538071,53214,0.30384874,0.28696826
2009-2015,57,Grand Boulevard,0.91965717,0.91806155,199900,0.014513647,2363.1899,16981,16981,0.24561404,0.64912283,835900,0.016202996,0.95842248,0.016508713,0.000305717,0.007031489,0.018037297,26250,0.13686988,0.36840564
2009-2015,72,Grand Boulevard,1.0416033,1.0183105,235200,0.014816991,3029.415,19987,19987,0.041666668,0.3888889,836000,0.027560864,0.94625634,0.013780432,0.001837391,0.009186954,0.015158475,57227,0.24048831,0.36663276
2009-2015,11,Washington Park,1.2525877,1.2525877,160500,0.020873612,1980.38,12221,15277,0.27272728,0.54545456,836100,0.026121521,0.95854628,0.011925043,0.001135718,0.002839296,0.011357184,29375,0.10053223,0.34003547
2009-2015,15,Hyde Park,0.77088422,0.77088422,253000,0.012857987,2094.45,20938,20938,0.13333334,0.80000001,836200,0.66644865,0.050359711,0.083714843,0.001962067,0.2262917,0.054937869,90938,0.13622291,0.023391813
2009-2015,60,Hyde Park,0.98306286,0.93322241,210500,0.014279656,2764.6602,19227,19546.5,0.25,0.78333336,836300,0.26086956,0.65295029,0.036490683,0.000776398,0.054347824,0.031055901,56076,0.34806412,0.17285882
2009-2015,139,Oakland,1.0547712,0.92000002,234800,0.013493115,3115.8799,19943,23059,0.21582733,0.59712231,836400,0.033232629,0.93353474,0.018126888,0.003021148,0.013763008,0.016448474,23176,0.23122121,0.34238526
2009-2015,13,Oakland,1.0000666,0.96843189,260000,0.016723434,5017.0298,30002,30002,0.07692308,0.15384616,836500,0.018048128,0.95320857,0.006684492,0.004679144,0.008689839,0.015374332,23182,0.061776061,0.44401544
2009-2015,40,Humboldt Park,0.92555368,0.89814246,232000,0.014132718,2912.0298,19839.5,20542.5,0.1,0.22499999,836600,0.31564897,0.43143144,0.49215883,0.005338672,0.21354689,0.034034032,25921,0.093095154,0.44829956
2009-2015,25,Humboldt Park,1.2862898,1.2671052,150000,0.019758526,2097,17717,18098,0.039999999,0.2,836700,0.065498538,0.85231537,0.10763454,0.004171881,0.053817272,0.024196913,24554,0.05426817,0.3620519
2009-2015,30,East Garfield Park,1.1491288,1.1491288,147500,0.015875682,2875.0352,18585,18657,0.2,0,836800,0.044720031,0.93273205,0.031191282,0.001127396,0.012777152,0.008643367,14909,0.071993269,0.68999159
2009-2015,11,East Garfield Park,1.1310909,1.1016337,150000,0.0179446,2842.4299,18663,20406,0.18181819,0.36363637,836900,0.075589456,0.85991681,0.068654649,0.000693481,0.03814147,0.025658807,48250,0.096858636,0.32133508
2009-2015,25,East Garfield Park,1.0439682,1.0439682,175700,0.0174009,2499.29,16344,16903,0.16,0.36000001,837000,0.047482014,0.91510791,0.037410073,0.003357314,0.019184653,0.014868106,17182,0.095069647,0.50762767
2009-2015,28,East Garfield Park,1.046829,1.046829,180000,0.017104985,2599.5151,17449.5,17928,0.10714286,0.17857143,837100,0.10335349,0.84167123,0.075865857,0.003298516,0.029686641,0.021990104,30032,0.12440945,0.32073492
2009-2015,33,East Garfield Park,1.1790361,1.166358,150000,0.019808637,2798.71,16647,16929,0.15151516,0.27272728,837300,0.060410794,0.90817559,0.046717681,0.000805477,0.022956101,0.007652034,25222,0.078661449,0.36505866
2009-2015,31,East Garfield Park,1.2277448,1.1511023,129000,0.018440865,2591.6899,19644,19644,0.29032257,0.32258064,837400,0.08161474,0.86222029,0.074594118,0.001755156,0.044317681,0.010092146,25816,0.072795145,0.46290249
2009-2015,82,Near West Side,1.0255876,0.96296704,200000,0.012858664,2475.77,18734,20607,0.24390244,0.75609756,837800,0.14377682,0.76251787,0.074034333,0.001430615,0.065092988,0.027181689,41279,0.14756945,0.23784722
2009-2015,85,Near West Side,0.97167742,0.92137498,204500,0.014367417,2468.79,16339,16806,0.21176471,0.69411767,838000,0.1772745,0.71456462,0.07770402,0.00468567,0.074970715,0.028504491,21979,0.22748637,0.44519648
2009-2015,72,Near West Side,0.70980263,0.63666946,167500,0.008115633,1602.1101,11579.5,12203.5,0.41666666,1,838100,0.24051371,0.49620548,0.054290719,0.002918856,0.23992994,0.02043199,28587,0.34960717,0.26487094
2009-2015,20,Near West Side,1.1556727,1.1170059,407500,0.019635912,7274.3848,42809,42809,0.050000001,0.050000001,838200,0.46197718,0.13878328,0.20025349,0.005069709,0.33776933,0.056400508,73325,0.29514208,0.086770549
2009-2015,184,Near North Side,0.86535197,0.61412001,242000,0.009458991,2314.04,17283.5,23922,0.80434781,1,838300,0.29429796,0.527897,0.10606989,0.004904966,0.14960147,0.02329859,46339,0.2971698,0.26819408
2009-2015,11,North Lawndale,0.99407953,0.99299997,110000,0.009832772,1179.98,7567,14842,0.36363637,0.18181819,838600,0.046307884,0.9267835,0.041301627,0.001251565,0.013767209,0.011889862,13927,0.047728579,0.47211042
